Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1990-03-31,-0.04261042213794534,macro,,,,,,,,,,,,,91.3,86.06529,20.062272727272727,,,0.5045180808299263,-0.7176228570764369,0.08527350983267457
1990-04-30,0.014508402648473603,macro,,,,,,,,,,,,,93.9,76.6617,21.4035,,,0.6885445171072956,-0.9126585970498389,0.2676392878879641
1990-05-31,0.07633547732508326,macro,,,,,,,,,,,,,90.6,118.53795,18.097727272727273,,,0.454972501832173,-0.04412164402858141,-0.1818444258283418
1990-06-30,-0.021981850540343535,macro,,,,,,,,,,,,,88.3,120.52674,16.82238095238095,,,0.29217988512527016,-0.0028730220340342848,-0.3552524147122665
1990-07-31,-0.015087530748650407,macro,,,,,,,,,,,,,88.2,111.56962,18.392857142857142,,,0.2851019452684487,-0.1886487233598638,-0.1417158141545361
1990-08-31,0.361403951471923,macro,,,,,,,,,,,,,76.4,142.16524,28.175217391304347,,,-0.5500949578365321,0.44592162547978287,1.1883851867725184
1990-09-30,0.4260839787027518,macro,,,,,,,,,,,,,72.8,157.69529,29.10736842105263,,,-0.8049007926821201,0.7680235879828191,1.3151291408075563
1990-10-31,0.12499846991603462,macro,,,,,,,,,,,,,63.9,141.11953,29.625652173913043,,,-1.4348374399392667,0.4242330125513599,1.3855998371360105
1990-11-30,-0.011445553544556822,macro,,,,,,,,,,,,,66.0,145.29094,24.885714285714286,,,-1.2862007029460072,0.5107503996431462,0.7411136426691906
1990-12-31,-0.16696252804665423,macro,,,,,,,,,,,,,65.5,134.48512,23.363,,,-1.3215904022301166,0.2866316216318348,0.5340711964583191
1991-01-31,0.33265020658625116,macro,,,,,,,,,,,,,66.8,175.65861,27.429090909090913,,,-1.2295771840914325,1.1405929374099006,1.0869348664402854
1991-02-28,-0.26456747255850904,macro,,,,,,,,,,,,,70.4,115.21345,21.59842105263158,,,-0.9747713492458444,-0.1130736418870136,0.2941425734573308
1991-03-31,-0.025475509760001097,macro,,,,,,,,,,,,,87.7,116.02571,17.74421052631579,,,0.2497122459843393,-0.09622691312163813,-0.22991186214270445
1991-04-30,-0.24224041201020485,macro,,,,,,,,,,,,,81.8,107.24167,17.37272727272727,,,-0.16788620556815156,-0.27841283800308886,-0.28042219245937416
